   10    5   35    1   10     /NEON               /GCR PROJECT                 
================================================================================
  11.00000  12.00000  13.00000  14.00000  15.00000
   0.00000   0.13535   0.27071   0.40606   0.54142   0.67677   0.81213   0.94748
   1.08284   1.21819   1.35355   1.48890   1.62426   1.75961   1.89497   2.03032
   2.16568   2.30103   2.43638   2.57174   2.70709   2.84245   2.97780   3.11316
   3.24851   3.38387   3.51922   3.65458   3.78993   3.92529   4.06064   4.19600
   4.33135   4.46671   4.60206
 -14.24813 -14.24916 -14.25430 -14.26066 -14.27192
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 8   / DATE= 20/12/00  
 -10.45302 -10.33525 -10.14582  -9.81984  -9.32047
 -10.56847 -10.46319 -10.29397  -9.99930  -9.54991
 -10.68333 -10.59048 -10.44130 -10.17780  -9.77799
 -10.80107 -10.72095 -10.59257 -10.36104 -10.01274
 -10.90691 -10.83825 -10.72757 -10.52457 -10.21984
 -11.00305 -10.94442 -10.84849 -10.67143 -10.40293
 -11.11627 -11.06854 -10.99087 -10.84540 -10.62245
 -11.23720 -11.20199 -11.14405 -11.03382 -10.86202
 -11.34886 -11.32380 -11.28137 -11.20014 -11.06987
 -11.45630 -11.43786 -11.40687 -11.34674 -11.24731
 -11.56656 -11.55399 -11.53168 -11.48836 -11.41499
 -11.67254 -11.66471 -11.64815 -11.61765 -11.56509
 -11.77416 -11.76735 -11.75656 -11.73595 -11.69984
 -11.87498 -11.87036 -11.86271 -11.84930 -11.82485
 -11.97406 -11.97273 -11.96646 -11.95794 -11.94161
 -12.04338 -12.04280 -12.03941 -12.03453 -12.02522
 -12.03914 -12.03841 -12.03790 -12.03650 -12.03346
 -11.95702 -11.95684 -11.95713 -11.95869 -11.96061
 -11.84533 -11.84591 -11.84686 -11.84898 -11.85565
 -11.76279 -11.76435 -11.76549 -11.76920 -11.77656
 -11.73351 -11.73590 -11.73708 -11.74171 -11.74821
 -11.75868 -11.76111 -11.76264 -11.76544 -11.77383
 -11.82935 -11.83111 -11.83203 -11.83701 -11.84578
 -11.93182 -11.93329 -11.93433 -11.94038 -11.94850
 -12.05808 -12.05963 -12.06185 -12.06597 -12.07415
 -12.20334 -12.20462 -12.20745 -12.21121 -12.21888
 -12.36345 -12.36454 -12.36695 -12.37130 -12.37862
 -12.53351 -12.53449 -12.53687 -12.53966 -12.54793
 -12.70748 -12.70669 -12.71069 -12.71314 -12.72018
 -12.88341 -12.88266 -12.88651 -12.88964 -12.89571
 -13.05719 -13.05799 -13.06019 -13.06348 -13.06953
 -13.22679 -13.22798 -13.22953 -13.23248 -13.23777
 -13.39583 -13.39725 -13.39829 -13.40083 -13.40527
 -13.56487 -13.56652 -13.56705 -13.56918 -13.57276
 -13.73391 -13.73579 -13.73580 -13.73753 -13.74025
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 9   / DATE= 20/12/00  
 -10.21587 -10.13879 -10.06808  -9.80543  -9.44932
 -10.30856 -10.23773 -10.17033  -9.93424  -9.60985
 -10.40076 -10.33635 -10.27193 -10.06193  -9.76809
 -10.49338 -10.43330 -10.37292 -10.18625  -9.92048
 -10.58273 -10.53423 -10.47320 -10.31578 -10.07933
 -10.67330 -10.64140 -10.58053 -10.45194 -10.24639
 -10.77693 -10.74919 -10.70491 -10.58502 -10.40785
 -10.87848 -10.85399 -10.81998 -10.72552 -10.58422
 -10.97760 -10.95917 -10.92993 -10.86730 -10.76118
 -11.07871 -11.06530 -11.04365 -11.00025 -10.92194
 -11.18017 -11.17038 -11.15540 -11.12430 -11.06816
 -11.28162 -11.27478 -11.26360 -11.24250 -11.20221
 -11.38318 -11.37835 -11.37112 -11.35606 -11.32701
 -11.48599 -11.48295 -11.47805 -11.46744 -11.44775
 -11.59306 -11.59042 -11.58730 -11.58032 -11.56731
 -11.69901 -11.69639 -11.69484 -11.69056 -11.68063
 -11.78356 -11.78290 -11.78061 -11.77894 -11.77312
 -11.82637 -11.82434 -11.82401 -11.82352 -11.82530
 -11.82056 -11.82065 -11.82135 -11.82242 -11.82978
 -11.80002 -11.80028 -11.80364 -11.80638 -11.81589
 -11.79473 -11.79504 -11.79976 -11.80471 -11.81531
 -11.82361 -11.82731 -11.82905 -11.83651 -11.84920
 -11.89275 -11.89380 -11.89706 -11.90381 -11.91748
 -11.99088 -11.99242 -11.99628 -12.00291 -12.01697
 -12.11321 -12.11601 -12.11933 -12.12603 -12.13973
 -12.25433 -12.25710 -12.26042 -12.26678 -12.28001
 -12.40934 -12.41104 -12.41473 -12.42064 -12.43383
 -12.57543 -12.57474 -12.57908 -12.58425 -12.59716
 -12.74746 -12.74717 -12.75218 -12.75695 -12.76882
 -12.92852 -12.92817 -12.93282 -12.93769 -12.94901
 -13.11724 -13.11572 -13.11937 -13.12464 -13.13568
 -13.30772 -13.30617 -13.30909 -13.31486 -13.32501
